TransactionID,Date,CustomerID,TransactionType,Channel,Amount,Segment,Branch,MerchantCategory,PaymentMethod,Currency,Status,TimeOfDay
BTD04830,2025-06-19,ASR0862,Withdrawal,Teller,10166029,Regular,Surabaya,Electronics,Debit Card,EUR,Failed,Evening
BTD04831,2025-06-19,ASR7197,Payment,Teller,13363994,Premium,Manado,Fashion,QRIS,MYR,Pending,Morning
BTD04832,2025-06-19,ASR6007,Payment,Mobile Apps,5904390,Premium,Palembang,Electronics,Debit Card,SAR,Success,Afternoon
BTD04833,2025-06-19,ASR8583,Withdrawal,Teller,11685782,Premium,Medan,Fashion,QRIS,THB,Failed,Night
BTD04834,2025-06-19,ASR3809,Deposit,ATM,6837849,Regular,Surabaya,Entertainment,Debit Card,SAR,Failed,Afternoon
BTD04835,2025-06-19,ASR7655,Payment,Teller,5680437,Premium,Denpasar,Fashion,Debit Card,SGD,Pending,Morning
BTD04836,2025-06-19,ASR2846,Withdrawal,Internet Banking,10696000,Corporate,Makassar,Fashion,Credit Card,IDR,Failed,Morning
BTD04837,2025-06-19,ASR1648,Payment,Teller,6054387,Corporate,Bandung,Food,QRIS,THB,Failed,Night
BTD04838,2025-06-19,ASR4762,Withdrawal,Teller,5580500,Regular,Jakarta,Utilities,Virtual Account,IDR,Pending,Morning
BTD04839,2025-06-19,ASR0406,Transfer,Teller,7043136,Regular,Bandung,Utilities,Virtual Account,MYR,Failed,Evening
BTD04840,2025-06-19,ASR7569,Deposit,Teller,10678477,Corporate,Jakarta,Entertainment,Debit Card,CNY,Success,Afternoon
BTD04841,2025-06-19,ASR6622,Deposit,Internet Banking,9349135,Premium,Jakarta,Fashion,Debit Card,EUR,Pending,Night
BTD04842,2025-06-19,ASR5576,Payment,ATM,14620213,Corporate,Balikpapan,Electronics,Credit Card,EUR,Pending,Evening
BTD04843,2025-06-19,ASR8419,Transfer,ATM,13152670,Corporate,Jayapura,Utilities,QRIS,AUD,Pending,Evening
BTD04844,2025-06-19,ASR8587,Transfer,Mobile Apps,101356,Regular,Makassar,Entertainment,QRIS,KRW,Failed,Morning
BTD04845,2025-06-19,ASR5350,Deposit,Mobile Apps,3380500,Premium,Surabaya,Electronics,Credit Card,IDR,Success,Night
BTD04846,2025-06-19,ASR0523,Payment,Internet Banking,12289000,Regular,Surabaya,Electronics,QRIS,IDR,Failed,Evening
BTD04847,2025-06-19,ASR9130,Payment,Teller,2717858,Regular,Medan,Fashion,QRIS,EUR,Success,Morning
BTD04848,2025-06-19,ASR7667,Deposit,Internet Banking,3108000,Corporate,Pontianak,Entertainment,Debit Card,IDR,Success,Afternoon
BTD04849,2025-06-19,ASR3253,Payment,Internet Banking,13694273,Premium,Bandung,Entertainment,QRIS,MYR,Failed,Morning
BTD04850,2025-06-19,ASR4640,Payment,Mobile Apps,8597336,Corporate,Pontianak,Electronics,Virtual Account,SAR,Pending,Evening
BTD04851,2025-06-19,ASR8208,Payment,Mobile Apps,12404000,Corporate,Palembang,Utilities,Virtual Account,IDR,Pending,Evening
BTD04852,2025-06-19,ASR9605,Transfer,Internet Banking,12827674,Premium,Manado,Fashion,Credit Card,SGD,Pending,Morning
BTD04853,2025-06-19,ASR8096,Transfer,ATM,11451510,Regular,Makassar,Fashion,QRIS,JPY,Pending,Night
BTD04854,2025-06-19,ASR9968,Transfer,Mobile Apps,2150522,Premium,Jayapura,Utilities,Credit Card,SGD,Failed,Morning
BTD04855,2025-06-19,ASR9991,Withdrawal,Teller,6195984,Regular,Makassar,Entertainment,Virtual Account,JPY,Failed,Morning
BTD04856,2025-06-19,ASR6567,Withdrawal,Mobile Apps,1766146,Premium,Balikpapan,Electronics,Credit Card,THB,Failed,Afternoon
BTD04857,2025-06-19,ASR0554,Payment,Internet Banking,13106450,Regular,Surabaya,Utilities,Credit Card,AUD,Success,Morning
BTD04858,2025-06-19,ASR1315,Withdrawal,ATM,999087,Regular,Jayapura,Fashion,Credit Card,CNY,Failed,Morning
BTD04859,2025-06-19,ASR7076,Transfer,ATM,8290009,Premium,Jakarta,Entertainment,QRIS,KRW,Success,Night
BTD04860,2025-06-19,ASR4245,Payment,ATM,613472,Corporate,Pontianak,Utilities,QRIS,SGD,Pending,Evening
BTD04861,2025-06-19,ASR0217,Payment,Mobile Apps,12492068,Premium,Pontianak,Fashion,Debit Card,EUR,Failed,Evening
BTD04862,2025-06-19,ASR7877,Withdrawal,ATM,3792805,Premium,Bandung,Entertainment,Debit Card,JPY,Pending,Afternoon
BTD04863,2025-06-19,ASR7495,Withdrawal,ATM,14054101,Regular,Manado,Electronics,Debit Card,KRW,Failed,Evening
BTD04864,2025-06-19,ASR3136,Payment,Internet Banking,14696257,Regular,Bandung,Electronics,QRIS,KRW,Success,Night
BTD04865,2025-06-20,ASR1436,Withdrawal,Mobile Apps,1387068,Premium,Jakarta,Fashion,QRIS,CNY,Pending,Morning
BTD04866,2025-06-20,ASR8839,Withdrawal,Teller,13001728,Corporate,Balikpapan,Entertainment,Credit Card,JPY,Failed,Evening
BTD04867,2025-06-20,ASR2384,Payment,Teller,11287209,Premium,Jayapura,Electronics,QRIS,JPY,Failed,Afternoon
BTD04868,2025-06-20,ASR9319,Withdrawal,Internet Banking,14862680,Corporate,Denpasar,Electronics,Virtual Account,USD,Pending,Night
BTD04869,2025-06-20,ASR1300,Deposit,Teller,374919,Premium,Pontianak,Entertainment,Debit Card,EUR,Failed,Evening
BTD04870,2025-06-20,ASR3120,Withdrawal,Teller,14583000,Regular,Makassar,Electronics,Debit Card,IDR,Pending,Night
BTD04871,2025-06-20,ASR6833,Transfer,ATM,4831696,Regular,Balikpapan,Food,Debit Card,EUR,Success,Night
BTD04872,2025-06-20,ASR3615,Payment,Teller,11170852,Corporate,Makassar,Entertainment,QRIS,EUR,Failed,Afternoon
BTD04873,2025-06-20,ASR2312,Payment,ATM,1932000,Regular,Pontianak,Food,Credit Card,IDR,Success,Evening
BTD04874,2025-06-20,ASR3155,Withdrawal,ATM,6478500,Premium,Medan,Food,Credit Card,IDR,Failed,Afternoon
BTD04875,2025-06-20,ASR8223,Transfer,Mobile Apps,9196979,Corporate,Makassar,Entertainment,QRIS,MYR,Failed,Night
BTD04876,2025-06-20,ASR9196,Transfer,Teller,6810950,Premium,Medan,Electronics,Debit Card,SGD,Success,Night
BTD04877,2025-06-20,ASR3900,Deposit,ATM,14881184,Corporate,Bandung,Fashion,Credit Card,THB,Success,Night
BTD04878,2025-06-20,ASR2032,Withdrawal,Mobile Apps,3869500,Regular,Medan,Electronics,Credit Card,IDR,Failed,Night
BTD04879,2025-06-20,ASR4887,Transfer,Teller,7360282,Regular,Pontianak,Utilities,QRIS,SGD,Failed,Night
BTD04880,2025-06-20,ASR8290,Payment,Internet Banking,2520199,Premium,Denpasar,Utilities,Debit Card,AUD,Pending,Morning
BTD04881,2025-06-20,ASR5818,Payment,Teller,6277653,Regular,Balikpapan,Entertainment,QRIS,CNY,Success,Morning
BTD04882,2025-06-20,ASR5046,Deposit,ATM,14123662,Regular,Surabaya,Electronics,Credit Card,AUD,Pending,Evening
BTD04883,2025-06-20,ASR5281,Withdrawal,ATM,7606163,Regular,Makassar,Electronics,Credit Card,JPY,Success,Evening
BTD04884,2025-06-20,ASR3591,Transfer,Teller,9629334,Regular,Manado,Utilities,Debit Card,AUD,Success,Night
BTD04885,2025-06-20,ASR1715,Payment,Mobile Apps,8455665,Regular,Pontianak,Food,Credit Card,USD,Failed,Night
BTD04886,2025-06-20,ASR3606,Withdrawal,Internet Banking,12725347,Premium,Makassar,Food,Virtual Account,SAR,Success,Night
BTD04887,2025-06-20,ASR0028,Withdrawal,ATM,4096437,Premium,Medan,Electronics,QRIS,USD,Failed,Evening
BTD04888,2025-06-20,ASR1931,Deposit,Mobile Apps,8212500,Regular,Surabaya,Utilities,QRIS,IDR,Success,Morning
BTD04889,2025-06-20,ASR5648,Deposit,ATM,10723810,Regular,Jakarta,Fashion,Debit Card,THB,Failed,Afternoon
BTD04890,2025-06-20,ASR0591,Deposit,Teller,5883107,Regular,Makassar,Electronics,Debit Card,JPY,Pending,Evening
BTD04891,2025-06-20,ASR9564,Transfer,Mobile Apps,595422,Premium,Bandung,Electronics,Debit Card,KRW,Pending,Afternoon
BTD04892,2025-06-20,ASR7813,Withdrawal,Internet Banking,14567569,Regular,Jakarta,Food,Virtual Account,EUR,Success,Night
BTD04893,2025-06-20,ASR5167,Payment,Mobile Apps,11042930,Corporate,Jakarta,Entertainment,Credit Card,KRW,Success,Night
BTD04894,2025-06-20,ASR0195,Payment,ATM,11503173,Regular,Surabaya,Electronics,QRIS,EUR,Failed,Evening
BTD04895,2025-06-20,ASR2079,Transfer,ATM,3728761,Corporate,Medan,Entertainment,Virtual Account,SAR,Failed,Morning
BTD04896,2025-06-20,ASR8207,Payment,ATM,7631975,Premium,Medan,Fashion,Credit Card,EUR,Success,Night
BTD04897,2025-06-20,ASR7300,Payment,ATM,7752950,Regular,Jayapura,Entertainment,Virtual Account,EUR,Success,Afternoon
BTD04898,2025-06-20,ASR9578,Payment,ATM,10075254,Regular,Jakarta,Food,Debit Card,THB,Success,Afternoon
BTD04899,2025-06-20,ASR2588,Transfer,Teller,9830147,Corporate,Surabaya,Utilities,Debit Card,AUD,Pending,Evening
BTD04900,2025-06-20,ASR2238,Withdrawal,Internet Banking,471582,Regular,Denpasar,Entertainment,Debit Card,SGD,Success,Morning
BTD04901,2025-06-20,ASR8443,Transfer,Teller,5764912,Regular,Denpasar,Entertainment,Virtual Account,SAR,Success,Morning
BTD04902,2025-06-20,ASR2644,Transfer,Mobile Apps,11174186,Premium,Medan,Entertainment,Credit Card,CNY,Success,Night
BTD04903,2025-06-20,ASR9421,Transfer,Internet Banking,12527000,Regular,Palembang,Entertainment,QRIS,IDR,Failed,Evening
BTD04904,2025-06-20,ASR2639,Transfer,Internet Banking,1956129,Corporate,Jakarta,Fashion,Debit Card,AUD,Failed,Afternoon
BTD04905,2025-06-20,ASR9333,Payment,Internet Banking,10301876,Regular,Jakarta,Electronics,Credit Card,THB,Pending,Night
BTD04906,2025-06-20,ASR3651,Payment,Internet Banking,5899000,Premium,Denpasar,Electronics,Debit Card,IDR,Pending,Morning
BTD04907,2025-06-20,ASR0610,Withdrawal,ATM,11697884,Premium,Medan,Fashion,Credit Card,SGD,Success,Night
BTD04908,2025-06-20,ASR4273,Transfer,Internet Banking,3001832,Regular,Surabaya,Electronics,Credit Card,CNY,Failed,Evening
BTD04909,2025-06-20,ASR7686,Deposit,ATM,2914341,Regular,Makassar,Food,Credit Card,JPY,Failed,Night
BTD04910,2025-06-20,ASR7473,Withdrawal,Internet Banking,8564239,Regular,Surabaya,Fashion,Credit Card,KRW,Pending,Afternoon
BTD04911,2025-06-20,ASR2215,Deposit,Internet Banking,8975256,Premium,Denpasar,Entertainment,Virtual Account,MYR,Pending,Morning
BTD04912,2025-06-20,ASR4079,Payment,Mobile Apps,8220447,Regular,Bandung,Entertainment,Virtual Account,EUR,Failed,Evening
BTD04913,2025-06-20,ASR6801,Payment,Teller,13170438,Regular,Manado,Fashion,Debit Card,CNY,Failed,Night
BTD04914,2025-06-20,ASR9598,Withdrawal,Mobile Apps,1726242,Premium,Pontianak,Fashion,Debit Card,SAR,Success,Morning
BTD04915,2025-06-20,ASR1322,Withdrawal,Internet Banking,10461956,Corporate,Medan,Fashion,Debit Card,SAR,Pending,Morning
BTD04916,2025-06-20,ASR8953,Withdrawal,ATM,10364000,Corporate,Pontianak,Electronics,Credit Card,IDR,Pending,Evening
BTD04917,2025-06-20,ASR6960,Payment,ATM,6586095,Corporate,Jakarta,Entertainment,Debit Card,KRW,Pending,Evening
BTD04918,2025-06-21,ASR5580,Transfer,ATM,3216634,Corporate,Pontianak,Food,Credit Card,SAR,Pending,Evening
BTD04919,2025-06-21,ASR3661,Transfer,ATM,12318528,Corporate,Jayapura,Entertainment,Debit Card,KRW,Pending,Morning
BTD04920,2025-06-21,ASR9681,Withdrawal,Internet Banking,8846468,Corporate,Denpasar,Entertainment,Debit Card,THB,Pending,Morning
BTD04921,2025-06-21,ASR7331,Deposit,ATM,2022000,Corporate,Surabaya,Fashion,Debit Card,IDR,Pending,Evening
BTD04922,2025-06-21,ASR8892,Payment,Mobile Apps,8030665,Corporate,Pontianak,Utilities,Debit Card,SGD,Pending,Morning
BTD04923,2025-06-21,ASR7321,Payment,ATM,10234669,Premium,Palembang,Utilities,Virtual Account,EUR,Success,Evening
BTD04924,2025-06-21,ASR1417,Deposit,Mobile Apps,13830676,Regular,Palembang,Fashion,Debit Card,JPY,Pending,Afternoon
BTD04925,2025-06-21,ASR6011,Withdrawal,ATM,3166969,Premium,Medan,Utilities,Virtual Account,USD,Pending,Afternoon
BTD04926,2025-06-21,ASR7742,Deposit,Teller,4233635,Corporate,Denpasar,Electronics,Virtual Account,USD,Success,Night
BTD04927,2025-06-21,ASR2935,Withdrawal,ATM,6358447,Corporate,Pontianak,Entertainment,Virtual Account,KRW,Pending,Afternoon
BTD04928,2025-06-21,ASR3678,Payment,ATM,13477426,Regular,Manado,Utilities,Debit Card,USD,Success,Evening
BTD04929,2025-06-21,ASR1370,Transfer,Mobile Apps,14921116,Corporate,Medan,Electronics,Virtual Account,USD,Failed,Night
BTD04930,2025-06-21,ASR8566,Payment,ATM,13316055,Corporate,Jakarta,Entertainment,Virtual Account,EUR,Failed,Morning
BTD04931,2025-06-21,ASR6865,Deposit,Mobile Apps,6466470,Corporate,Jakarta,Fashion,Debit Card,JPY,Pending,Night
BTD04932,2025-06-21,ASR7651,Withdrawal,Mobile Apps,1804987,Regular,Makassar,Utilities,Virtual Account,USD,Pending,Evening
BTD04933,2025-06-21,ASR9963,Withdrawal,Internet Banking,9566305,Premium,Manado,Entertainment,Debit Card,AUD,Success,Evening
BTD04934,2025-06-21,ASR5882,Deposit,ATM,3730994,Regular,Pontianak,Electronics,Debit Card,USD,Pending,Morning
BTD04935,2025-06-21,ASR9460,Withdrawal,Internet Banking,4659026,Regular,Makassar,Utilities,Virtual Account,EUR,Pending,Evening
BTD04936,2025-06-21,ASR1140,Withdrawal,Internet Banking,5194779,Premium,Jayapura,Food,QRIS,JPY,Pending,Afternoon
BTD04937,2025-06-21,ASR1111,Transfer,ATM,1010039,Premium,Pontianak,Entertainment,QRIS,MYR,Pending,Morning
BTD04938,2025-06-21,ASR5779,Transfer,ATM,13087472,Regular,Surabaya,Entertainment,QRIS,USD,Pending,Morning
BTD04939,2025-06-21,ASR4246,Withdrawal,ATM,9238893,Regular,Balikpapan,Fashion,Credit Card,EUR,Success,Night
BTD04940,2025-06-21,ASR8629,Deposit,Internet Banking,5793617,Regular,Manado,Entertainment,Credit Card,THB,Success,Afternoon
BTD04941,2025-06-21,ASR0423,Transfer,ATM,455848,Regular,Makassar,Entertainment,Virtual Account,MYR,Success,Afternoon
BTD04942,2025-06-21,ASR9710,Transfer,Teller,13775722,Corporate,Denpasar,Entertainment,Virtual Account,THB,Success,Night
BTD04943,2025-06-22,ASR7054,Payment,Mobile Apps,4024276,Premium,Balikpapan,Fashion,Credit Card,USD,Pending,Morning
BTD04944,2025-06-22,ASR7009,Transfer,Teller,5175395,Corporate,Bandung,Utilities,Virtual Account,SAR,Success,Evening
BTD04945,2025-06-22,ASR3516,Withdrawal,ATM,11901912,Corporate,Denpasar,Utilities,Virtual Account,KRW,Pending,Afternoon
BTD04946,2025-06-22,ASR6822,Withdrawal,Internet Banking,691382,Premium,Pontianak,Utilities,QRIS,THB,Pending,Morning
BTD04947,2025-06-22,ASR2248,Transfer,Teller,12459532,Premium,Palembang,Electronics,Credit Card,USD,Success,Morning
BTD04948,2025-06-22,ASR2204,Withdrawal,Teller,13192349,Regular,Jakarta,Food,Debit Card,SAR,Success,Morning
BTD04949,2025-06-22,ASR0023,Withdrawal,Mobile Apps,8483291,Premium,Denpasar,Fashion,Virtual Account,EUR,Success,Afternoon
BTD04950,2025-06-22,ASR3689,Withdrawal,ATM,12968206,Regular,Jayapura,Fashion,Debit Card,SAR,Success,Morning
BTD04951,2025-06-22,ASR4578,Payment,ATM,13137182,Premium,Denpasar,Fashion,QRIS,AUD,Success,Night
BTD04952,2025-06-22,ASR4033,Deposit,Mobile Apps,10872434,Premium,Manado,Electronics,Debit Card,SAR,Success,Morning
BTD04953,2025-06-22,ASR9500,Payment,ATM,12150744,Premium,Surabaya,Electronics,Credit Card,AUD,Success,Night
BTD04954,2025-06-22,ASR8109,Deposit,Teller,1647441,Corporate,Palembang,Utilities,QRIS,SAR,Failed,Afternoon
BTD04955,2025-06-22,ASR7319,Deposit,ATM,5782945,Corporate,Surabaya,Utilities,Debit Card,JPY,Pending,Afternoon
BTD04956,2025-06-22,ASR8950,Withdrawal,Teller,12196923,Premium,Bandung,Food,Debit Card,KRW,Pending,Afternoon
BTD04957,2025-06-23,ASR7248,Payment,ATM,10821084,Premium,Balikpapan,Food,QRIS,THB,Failed,Afternoon
BTD04958,2025-06-23,ASR1644,Transfer,ATM,5608500,Corporate,Palembang,Electronics,QRIS,IDR,Failed,Night
BTD04959,2025-06-23,ASR6637,Transfer,Internet Banking,14706971,Regular,Palembang,Food,Credit Card,AUD,Failed,Evening
BTD04960,2025-06-23,ASR5891,Payment,Teller,13393132,Regular,Jayapura,Fashion,Debit Card,USD,Failed,Evening
BTD04961,2025-06-23,ASR2718,Withdrawal,Internet Banking,10108695,Premium,Medan,Entertainment,Debit Card,AUD,Failed,Afternoon
BTD04962,2025-06-23,ASR1466,Payment,ATM,8251500,Corporate,Pontianak,Utilities,Debit Card,IDR,Success,Afternoon
BTD04963,2025-06-23,ASR8421,Deposit,Internet Banking,11316151,Regular,Surabaya,Electronics,Debit Card,EUR,Success,Morning
BTD04964,2025-06-23,ASR5978,Withdrawal,ATM,13474277,Regular,Pontianak,Electronics,Debit Card,USD,Pending,Evening
BTD04965,2025-06-23,ASR5118,Payment,Mobile Apps,12737077,Corporate,Balikpapan,Entertainment,Credit Card,THB,Pending,Evening
BTD04966,2025-06-23,ASR2872,Withdrawal,Mobile Apps,8911666,Regular,Denpasar,Food,QRIS,SGD,Success,Evening
BTD04967,2025-06-23,ASR6023,Transfer,ATM,1875611,Premium,Denpasar,Utilities,Debit Card,EUR,Success,Night
BTD04968,2025-06-23,ASR9557,Deposit,Teller,12456769,Premium,Balikpapan,Utilities,Debit Card,SAR,Failed,Evening
BTD04969,2025-06-23,ASR4015,Deposit,Teller,11777619,Regular,Jakarta,Electronics,Virtual Account,CNY,Pending,Afternoon
BTD04970,2025-06-23,ASR5718,Payment,ATM,139481,Corporate,Surabaya,Fashion,Virtual Account,SGD,Success,Morning
BTD04971,2025-06-23,ASR4081,Withdrawal,ATM,8973759,Premium,Denpasar,Fashion,Debit Card,AUD,Failed,Morning
BTD04972,2025-06-24,ASR6369,Withdrawal,Mobile Apps,6849095,Premium,Pontianak,Food,Virtual Account,JPY,Success,Afternoon
BTD04973,2025-06-24,ASR2556,Transfer,Mobile Apps,3443541,Regular,Jayapura,Electronics,QRIS,SGD,Failed,Night
BTD04974,2025-06-24,ASR8582,Transfer,Internet Banking,14893152,Corporate,Pontianak,Entertainment,QRIS,KRW,Pending,Morning
BTD04975,2025-06-24,ASR9759,Deposit,Mobile Apps,9323066,Premium,Surabaya,Utilities,Credit Card,JPY,Success,Morning
BTD04976,2025-06-24,ASR0193,Deposit,Teller,11862081,Corporate,Manado,Entertainment,Credit Card,THB,Pending,Afternoon
BTD04977,2025-06-24,ASR4187,Deposit,Teller,12691544,Corporate,Pontianak,Electronics,QRIS,KRW,Failed,Evening
BTD04978,2025-06-24,ASR7793,Withdrawal,Teller,10899070,Corporate,Surabaya,Fashion,QRIS,SGD,Pending,Night
BTD04979,2025-06-24,ASR7696,Payment,Mobile Apps,6137519,Regular,Makassar,Entertainment,QRIS,CNY,Failed,Afternoon
BTD04980,2025-06-24,ASR8643,Deposit,Teller,1158786,Premium,Manado,Food,Debit Card,USD,Success,Morning
BTD04981,2025-06-24,ASR0637,Payment,Teller,8374605,Regular,Palembang,Food,Credit Card,EUR,Success,Evening
BTD04982,2025-06-24,ASR7904,Transfer,Teller,1112904,Corporate,Makassar,Fashion,Virtual Account,AUD,Success,Morning
BTD04983,2025-06-24,ASR4403,Payment,Internet Banking,8536682,Corporate,Makassar,Food,Virtual Account,EUR,Pending,Evening
BTD04984,2025-06-24,ASR6087,Payment,Mobile Apps,11522738,Corporate,Pontianak,Electronics,Virtual Account,EUR,Success,Morning
BTD04985,2025-06-24,ASR5335,Withdrawal,Internet Banking,14819344,Regular,Manado,Fashion,Debit Card,JPY,Pending,Morning
BTD04986,2025-06-24,ASR5646,Deposit,ATM,3994397,Premium,Manado,Electronics,Debit Card,USD,Pending,Evening
BTD04987,2025-06-24,ASR1909,Transfer,ATM,489727,Regular,Medan,Utilities,Virtual Account,USD,Pending,Night
BTD04988,2025-06-24,ASR2130,Withdrawal,ATM,7549426,Corporate,Medan,Food,Debit Card,JPY,Failed,Evening
BTD04989,2025-06-24,ASR3848,Deposit,Internet Banking,8147608,Corporate,Denpasar,Food,Credit Card,KRW,Success,Evening
BTD04990,2025-06-24,ASR5251,Payment,Internet Banking,4434494,Regular,Jakarta,Fashion,Credit Card,JPY,Pending,Evening
BTD04991,2025-06-24,ASR5611,Payment,Mobile Apps,4726500,Regular,Jayapura,Food,Debit Card,IDR,Success,Morning
BTD04992,2025-06-24,ASR8776,Payment,Internet Banking,14332960,Regular,Balikpapan,Fashion,Credit Card,AUD,Failed,Evening
BTD04993,2025-06-24,ASR0409,Withdrawal,ATM,3961518,Corporate,Makassar,Food,Debit Card,EUR,Pending,Evening
BTD04994,2025-06-24,ASR1172,Withdrawal,Mobile Apps,7471208,Regular,Balikpapan,Entertainment,QRIS,SAR,Failed,Evening
BTD04995,2025-06-24,ASR3426,Withdrawal,Mobile Apps,2244890,Premium,Manado,Utilities,Credit Card,MYR,Success,Evening
BTD04996,2025-06-24,ASR9642,Withdrawal,Internet Banking,5166698,Premium,Jayapura,Food,Debit Card,CNY,Failed,Night
BTD04997,2025-06-24,ASR3614,Withdrawal,Teller,11899845,Corporate,Makassar,Entertainment,Credit Card,CNY,Pending,Morning
BTD04998,2025-06-24,ASR9751,Transfer,Mobile Apps,9785547,Premium,Palembang,Fashion,Credit Card,SGD,Success,Afternoon
BTD04999,2025-06-24,ASR6897,Deposit,Teller,3210429,Corporate,Jakarta,Electronics,Debit Card,MYR,Failed,Afternoon
BTD05000,2025-06-24,ASR4830,Payment,Mobile Apps,6225768,Regular,Denpasar,Utilities,QRIS,USD,Failed,Evening
BTD05001,2025-06-24,ASR8296,Payment,ATM,10284346,Corporate,Pontianak,Electronics,Virtual Account,JPY,Failed,Night
BTD05002,2025-06-24,ASR3561,Transfer,Teller,7625371,Premium,Surabaya,Food,Debit Card,AUD,Failed,Afternoon
BTD05003,2025-06-24,ASR6237,Payment,Internet Banking,4177567,Corporate,Balikpapan,Fashion,QRIS,MYR,Success,Morning
BTD05004,2025-06-24,ASR5612,Withdrawal,ATM,12213861,Premium,Jayapura,Utilities,QRIS,JPY,Failed,Morning
BTD05005,2025-06-24,ASR8324,Deposit,Teller,5103625,Regular,Denpasar,Food,QRIS,CNY,Pending,Afternoon
BTD05006,2025-06-24,ASR7287,Deposit,Mobile Apps,6669516,Corporate,Denpasar,Fashion,QRIS,SGD,Pending,Morning
BTD05007,2025-06-24,ASR5370,Deposit,Internet Banking,9179384,Regular,Balikpapan,Fashion,QRIS,THB,Pending,Afternoon
BTD05008,2025-06-24,ASR9751,Transfer,Mobile Apps,13036578,Premium,Jakarta,Entertainment,Debit Card,MYR,Pending,Afternoon
BTD05009,2025-06-24,ASR4381,Transfer,Teller,796108,Corporate,Medan,Food,Virtual Account,EUR,Pending,Afternoon
BTD05010,2025-06-24,ASR4763,Withdrawal,Internet Banking,9418386,Corporate,Manado,Fashion,Credit Card,CNY,Failed,Evening
BTD05011,2025-06-24,ASR3442,Payment,Internet Banking,9473158,Premium,Manado,Utilities,QRIS,JPY,Success,Evening
BTD05012,2025-06-24,ASR3272,Transfer,Teller,13981325,Regular,Pontianak,Food,Virtual Account,JPY,Failed,Morning
BTD05013,2025-06-24,ASR0161,Payment,ATM,2768963,Corporate,Palembang,Fashion,QRIS,CNY,Success,Morning
BTD05014,2025-06-25,ASR0141,Transfer,Mobile Apps,26563,Regular,Bandung,Food,Virtual Account,SGD,Success,Morning
BTD05015,2025-06-25,ASR7628,Transfer,Internet Banking,767413,Corporate,Denpasar,Electronics,Virtual Account,AUD,Success,Night
BTD05016,2025-06-25,ASR2090,Withdrawal,Internet Banking,13839940,Corporate,Palembang,Entertainment,Virtual Account,MYR,Pending,Night
BTD05017,2025-06-25,ASR9851,Withdrawal,Internet Banking,8741987,Premium,Jayapura,Entertainment,QRIS,USD,Pending,Afternoon
